datetime_of_operation,alpha,temperature,mondrian,image_path,image_name,point_prediction,prediction_set,set_size,Nominal_prob,Defective_prob,nominal_description,defective_description
2025-11-17T18:44:17.109313,0.1,1.0,True,img_62,img_62,Nominal,Nominal|Defective,2,0.5,0.5,Nominal: nominal_16,Defective: defective_16
2025-11-17T18:44:17.109313,0.1,1.0,True,img_63,img_63,Nominal,Nominal,1,0.711,0.289,Nominal: nominal_26,Defective: defective_0
2025-11-17T18:44:17.109313,0.1,1.0,True,img_64,img_64,Nominal,Nominal|Defective,2,0.667,0.333,Nominal: nominal_20,Defective: defective_13
2025-11-17T18:44:17.109313,0.1,1.0,True,img_65,img_65,Nominal,Nominal|Defective,2,0.667,0.333,Nominal: nominal_39,Defective: defective_17
2025-11-17T18:44:17.109313,0.1,1.0,True,img_66,img_66,Nominal,Nominal,1,0.711,0.289,Nominal: nominal_11,Defective: defective_1
2025-11-17T18:44:17.109313,0.1,1.0,True,img_67,img_67,Nominal,Nominal|Defective,2,0.667,0.333,Nominal: nominal_28,Defective: defective_20
2025-11-17T18:44:17.109313,0.1,1.0,True,img_68,img_68,Nominal,Nominal,1,0.711,0.289,Nominal: nominal_6,Defective: defective_9
2025-11-17T18:44:17.109313,0.1,1.0,True,img_69,img_69,Nominal,Nominal|Defective,2,0.667,0.333,Nominal: nominal_30,Defective: defective_8
2025-11-17T18:44:17.109313,0.1,1.0,True,img_70,img_70,Nominal,Nominal,1,0.711,0.289,Nominal: nominal_21,Defective: defective_0
2025-11-17T18:44:17.109313,0.1,1.0,True,img_71,img_71,Nominal,Nominal|Defective,2,0.667,0.333,Nominal: nominal_49,Defective: defective_4
2025-11-17T18:44:17.109313,0.1,1.0,True,img_72,img_72,Nominal,Nominal,1,0.711,0.289,Nominal: nominal_40,Defective: defective_6
2025-11-17T18:44:17.109313,0.1,1.0,True,img_73,img_73,Nominal,Nominal,1,0.971,0.029,Nominal: nominal_21,Defective: defective_0
2025-11-17T18:44:17.110313,0.1,1.0,True,img_74,img_74,Nominal,Nominal|Defective,2,0.6,0.4,Nominal: nominal_49,Defective: defective_7
2025-11-17T18:44:17.110313,0.1,1.0,True,img_75,img_75,Nominal,Nominal|Defective,2,0.5,0.5,Nominal: nominal_39,Defective: defective_35
2025-11-17T18:44:17.110466,0.1,1.0,True,img_76,img_76,Defective,Defective,1,0.0,1.0,Nominal: nominal_35,Defective: defective_46
2025-11-17T18:44:17.110466,0.1,1.0,True,img_77,img_77,Defective,Defective,1,0.0,1.0,Nominal: nominal_35,Defective: defective_34
2025-11-17T18:44:17.110466,0.1,1.0,True,img_78,img_78,Defective,Defective,1,0.0,1.0,Nominal: nominal_45,Defective: defective_45
2025-11-17T18:44:17.110466,0.1,1.0,True,img_79,img_79,Defective,Defective,1,0.0,1.0,Nominal: nominal_42,Defective: defective_35
2025-11-17T18:44:17.110466,0.1,1.0,True,img_80,img_80,Defective,Defective,1,0.0,1.0,Nominal: nominal_35,Defective: defective_40
2025-11-17T18:44:17.110466,0.1,1.0,True,img_81,img_81,Defective,Defective,1,0.0,1.0,Nominal: nominal_42,Defective: defective_43
2025-11-17T18:44:17.110466,0.1,1.0,True,img_82,img_82,Defective,Defective,1,0.0,1.0,Nominal: nominal_42,Defective: defective_28
2025-11-17T18:44:17.110466,0.1,1.0,True,img_83,img_83,Defective,Defective,1,0.0,1.0,Nominal: nominal_42,Defective: defective_36
2025-11-17T18:44:17.110466,0.1,1.0,True,img_84,img_84,Defective,Defective,1,0.0,1.0,Nominal: nominal_43,Defective: defective_45
2025-11-17T18:44:17.110466,0.1,1.0,True,img_85,img_85,Defective,Defective,1,0.0,1.0,Nominal: nominal_35,Defective: defective_46
2025-11-17T18:44:17.110466,0.1,1.0,True,img_86,img_86,Defective,Defective,1,0.0,1.0,Nominal: nominal_35,Defective: defective_39
2025-11-17T18:44:17.110466,0.1,1.0,True,img_87,img_87,Defective,Defective,1,0.0,1.0,Nominal: nominal_35,Defective: defective_30
2025-11-17T18:44:17.110466,0.1,1.0,True,img_88,img_88,Defective,Defective,1,0.0,1.0,Nominal: nominal_43,Defective: defective_40
2025-11-17T18:44:17.110466,0.1,1.0,True,img_89,img_89,Defective,Defective,1,0.0,1.0,Nominal: nominal_42,Defective: defective_43
2025-11-17T18:44:17.110466,0.1,1.0,True,img_90,img_90,Defective,Defective,1,0.0,1.0,Nominal: nominal_35,Defective: defective_45
2025-11-17T18:44:17.110466,0.1,1.0,True,img_91,img_91,Defective,Defective,1,0.0,1.0,Nominal: nominal_42,Defective: defective_27
2025-11-17T18:44:17.110466,0.1,1.0,True,img_92,img_92,Defective,Defective,1,0.0,1.0,Nominal: nominal_43,Defective: defective_40
2025-11-17T18:44:17.110466,0.1,1.0,True,img_93,img_93,Defective,Defective,1,0.0,1.0,Nominal: nominal_35,Defective: defective_32
2025-11-17T18:44:17.111498,0.1,1.0,True,img_94,img_94,Defective,Defective,1,0.0,1.0,Nominal: nominal_23,Defective: defective_45
2025-11-17T18:44:17.111498,0.1,1.0,True,img_95,img_95,Defective,Defective,1,0.0,1.0,Nominal: nominal_39,Defective: defective_43
2025-11-17T18:44:17.111498,0.1,1.0,True,img_96,img_96,Defective,Defective,1,0.0,1.0,Nominal: nominal_35,Defective: defective_45
2025-11-17T18:44:17.111498,0.1,1.0,True,img_97,img_97,Defective,Defective,1,0.0,1.0,Nominal: nominal_35,Defective: defective_27
2025-11-17T18:44:17.111498,0.1,1.0,True,img_98,img_98,Defective,Defective,1,0.0,1.0,Nominal: nominal_42,Defective: defective_39
2025-11-17T18:44:17.111498,0.1,1.0,True,img_99,img_99,Defective,Defective,1,0.0,1.0,Nominal: nominal_35,Defective: defective_28
