datetime_of_operation,alpha,temperature,mondrian,image_path,image_name,point_prediction,prediction_set,set_size,Nominal_prob,Defective_prob,nominal_description,defective_description
2025-11-18T20:32:36.423356,0.1,1.0,False,img_30,img_30,Defective,Defective,1,0.5,0.5,Nominal: nominal_38,Defective: defective_1
2025-11-18T20:32:36.423356,0.1,1.0,False,img_31,img_31,Defective,Defective,1,0.499,0.501,Nominal: nominal_25,Defective: defective_12
2025-11-18T20:32:36.423356,0.1,1.0,False,img_32,img_32,Defective,Defective,1,0.5,0.5,Nominal: nominal_25,Defective: defective_21
2025-11-18T20:32:36.423356,0.1,1.0,False,img_33,img_33,Defective,Defective,1,0.5,0.5,Nominal: nominal_38,Defective: defective_21
2025-11-18T20:32:36.424357,0.1,1.0,False,img_34,img_34,Defective,Defective,1,0.5,0.5,Nominal: nominal_10,Defective: defective_26
2025-11-18T20:32:36.424357,0.1,1.0,False,img_35,img_35,Defective,Defective,1,0.5,0.5,Nominal: nominal_6,Defective: defective_29
2025-11-18T20:32:36.424357,0.1,1.0,False,img_36,img_36,Defective,Nominal|Defective,2,0.5,0.5,Nominal: nominal_16,Defective: defective_39
2025-11-18T20:32:36.424357,0.1,1.0,False,img_37,img_37,Defective,Defective,1,0.5,0.5,Nominal: nominal_45,Defective: defective_4
2025-11-18T20:32:36.424357,0.1,1.0,False,img_38,img_38,Defective,Defective,1,0.499,0.501,Nominal: nominal_26,Defective: defective_30
2025-11-18T20:32:36.424357,0.1,1.0,False,img_39,img_39,Defective,Defective,1,0.5,0.5,Nominal: nominal_45,Defective: defective_38
2025-11-18T20:32:36.424357,0.1,1.0,False,img_40,img_40,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_18,Defective: defective_9
2025-11-18T20:32:36.424357,0.1,1.0,False,img_41,img_41,Defective,Defective,1,0.499,0.501,Nominal: nominal_0,Defective: defective_30
2025-11-18T20:32:36.424357,0.1,1.0,False,img_42,img_42,Nominal,Nominal|Defective,2,0.5,0.5,Nominal: nominal_38,Defective: defective_8
2025-11-18T20:32:36.424357,0.1,1.0,False,img_43,img_43,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_17,Defective: defective_35
2025-11-18T20:32:36.424357,0.1,1.0,False,img_44,img_44,Nominal,Nominal|Defective,2,0.5,0.5,Nominal: nominal_29,Defective: defective_18
2025-11-18T20:32:36.424357,0.1,1.0,False,img_45,img_45,Defective,Defective,1,0.5,0.5,Nominal: nominal_45,Defective: defective_4
2025-11-18T20:32:36.424357,0.1,1.0,False,img_46,img_46,Defective,Defective,1,0.5,0.5,Nominal: nominal_34,Defective: defective_13
2025-11-18T20:32:36.424357,0.1,1.0,False,img_47,img_47,Defective,Defective,1,0.5,0.5,Nominal: nominal_25,Defective: defective_16
2025-11-18T20:32:36.424357,0.1,1.0,False,img_48,img_48,Defective,Defective,1,0.499,0.501,Nominal: nominal_32,Defective: defective_12
2025-11-18T20:32:36.424357,0.1,1.0,False,img_49,img_49,Nominal,Nominal|Defective,2,0.5,0.5,Nominal: nominal_10,Defective: defective_8
2025-11-18T20:32:36.425357,0.1,1.0,False,img_50,img_50,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_24,Defective: defective_17
2025-11-18T20:32:36.425357,0.1,1.0,False,img_51,img_51,Defective,Defective,1,0.5,0.5,Nominal: nominal_45,Defective: defective_12
2025-11-18T20:32:36.425357,0.1,1.0,False,img_52,img_52,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_13,Defective: defective_3
2025-11-18T20:32:36.425357,0.1,1.0,False,img_53,img_53,Defective,Defective,1,0.499,0.501,Nominal: nominal_39,Defective: defective_0
