datetime_of_operation,alpha,temperature,mondrian,image_path,image_name,point_prediction,prediction_set,set_size,Nominal_prob,Defective_prob,nominal_description,defective_description
2025-11-18T19:54:42.053263,0.1,1.0,False,img_17,img_17,Nominal,Nominal,1,0.889,0.111,Nominal: nominal_48,Defective: defective_45
2025-11-18T19:54:42.053263,0.1,1.0,False,img_18,img_18,Nominal,Nominal|Defective,2,0.572,0.428,Nominal: nominal_24,Defective: defective_46
2025-11-18T19:54:42.053263,0.1,1.0,False,img_19,img_19,Nominal,Nominal|Defective,2,0.5,0.5,Nominal: nominal_18,Defective: defective_0
2025-11-18T19:54:42.053263,0.1,1.0,False,img_20,img_20,Nominal,Nominal,1,0.889,0.111,Nominal: nominal_5,Defective: defective_15
2025-11-18T19:54:42.053263,0.1,1.0,False,img_21,img_21,Nominal,Nominal,1,0.667,0.333,Nominal: nominal_28,Defective: defective_20
2025-11-18T19:54:42.053263,0.1,1.0,False,img_22,img_22,Defective,Nominal|Defective,2,0.4,0.6,Nominal: nominal_22,Defective: defective_34
2025-11-18T19:54:42.053263,0.1,1.0,False,img_23,img_23,Nominal,Nominal,1,0.889,0.111,Nominal: nominal_48,Defective: defective_20
2025-11-18T19:54:42.053263,0.1,1.0,False,img_24,img_24,Nominal,Nominal,1,0.653,0.347,Nominal: nominal_22,Defective: defective_36
2025-11-18T19:54:42.053263,0.1,1.0,False,img_25,img_25,Nominal,Nominal,1,0.889,0.111,Nominal: nominal_22,Defective: defective_26
2025-11-18T19:54:42.053263,0.1,1.0,False,img_26,img_26,Defective,Nominal|Defective,2,0.385,0.615,Nominal: nominal_15,Defective: defective_34
2025-11-18T19:54:42.053263,0.1,1.0,False,img_27,img_27,Defective,Defective,1,0.009,0.991,Nominal: nominal_15,Defective: defective_41
2025-11-18T19:54:42.053263,0.1,1.0,False,img_28,img_28,Defective,Nominal|Defective,2,0.385,0.615,Nominal: nominal_28,Defective: defective_20
2025-11-18T19:54:42.053263,0.1,1.0,False,img_29,img_29,Defective,Defective,1,0.0,1.0,Nominal: nominal_32,Defective: defective_49
2025-11-18T19:54:42.053263,0.1,1.0,False,img_30,img_30,Defective,Nominal|Defective,2,0.4,0.6,Nominal: nominal_28,Defective: defective_38
2025-11-18T19:54:42.053263,0.1,1.0,False,img_31,img_31,Defective,Defective,1,0.091,0.909,Nominal: nominal_32,Defective: defective_27
2025-11-18T19:54:42.053263,0.1,1.0,False,img_32,img_32,Defective,Nominal|Defective,2,0.385,0.615,Nominal: nominal_16,Defective: defective_23
2025-11-18T19:54:42.053263,0.1,1.0,False,img_33,img_33,Defective,Nominal|Defective,2,0.385,0.615,Nominal: nominal_16,Defective: defective_4
2025-11-18T19:54:42.053263,0.1,1.0,False,img_34,img_34,Nominal,Nominal,1,0.889,0.111,Nominal: nominal_36,Defective: defective_34
2025-11-18T19:54:42.053263,0.1,1.0,False,img_35,img_35,Nominal,Nominal,1,0.889,0.111,Nominal: nominal_1,Defective: defective_35
2025-11-18T19:54:42.053263,0.1,1.0,False,img_36,img_36,Defective,Nominal|Defective,2,0.429,0.571,Nominal: nominal_32,Defective: defective_44
2025-11-18T19:54:42.053263,0.1,1.0,False,img_37,img_37,Nominal,Nominal,1,0.833,0.167,Nominal: nominal_46,Defective: defective_42
2025-11-18T19:54:42.053263,0.1,1.0,False,img_38,img_38,Defective,Defective,1,0.091,0.909,Nominal: nominal_37,Defective: defective_11
2025-11-18T19:54:42.053263,0.1,1.0,False,img_39,img_39,Defective,Nominal|Defective,2,0.385,0.615,Nominal: nominal_28,Defective: defective_38
2025-11-18T19:54:42.053263,0.1,1.0,False,img_40,img_40,Nominal,Nominal,1,0.889,0.111,Nominal: nominal_18,Defective: defective_9
2025-11-18T19:54:42.053263,0.1,1.0,False,img_41,img_41,Defective,Defective,1,0.008,0.992,Nominal: nominal_37,Defective: defective_11
2025-11-18T19:54:42.053263,0.1,1.0,False,img_42,img_42,Nominal,Nominal,1,0.667,0.333,Nominal: nominal_45,Defective: defective_45
2025-11-18T19:54:42.053263,0.1,1.0,False,img_43,img_43,Nominal,Nominal,1,0.833,0.167,Nominal: nominal_13,Defective: defective_3
2025-11-18T19:54:42.053263,0.1,1.0,False,img_44,img_44,Defective,Defective,1,0.091,0.909,Nominal: nominal_32,Defective: defective_23
2025-11-18T19:54:42.053263,0.1,1.0,False,img_45,img_45,Defective,Defective,1,0.091,0.909,Nominal: nominal_45,Defective: defective_49
2025-11-18T19:54:42.053263,0.1,1.0,False,img_46,img_46,Defective,Nominal|Defective,2,0.429,0.571,Nominal: nominal_40,Defective: defective_10
2025-11-18T19:54:42.053263,0.1,1.0,False,img_47,img_47,Defective,Nominal|Defective,2,0.385,0.615,Nominal: nominal_41,Defective: defective_19
2025-11-18T19:54:42.053263,0.1,1.0,False,img_48,img_48,Defective,Nominal|Defective,2,0.429,0.571,Nominal: nominal_5,Defective: defective_23
2025-11-18T19:54:42.053263,0.1,1.0,False,img_49,img_49,Defective,Nominal|Defective,2,0.385,0.615,Nominal: nominal_45,Defective: defective_49
2025-11-18T19:54:42.053263,0.1,1.0,False,img_50,img_50,Defective,Nominal|Defective,2,0.385,0.615,Nominal: nominal_28,Defective: defective_48
2025-11-18T19:54:42.053263,0.1,1.0,False,img_51,img_51,Defective,Nominal|Defective,2,0.429,0.571,Nominal: nominal_10,Defective: defective_40
2025-11-18T19:54:42.053263,0.1,1.0,False,img_52,img_52,Nominal,Nominal,1,0.889,0.111,Nominal: nominal_20,Defective: defective_32
2025-11-18T19:54:42.053263,0.1,1.0,False,img_53,img_53,Defective,Nominal|Defective,2,0.396,0.604,Nominal: nominal_18,Defective: defective_0
