datetime_of_operation,alpha,temperature,mondrian,image_path,image_name,point_prediction,prediction_set,set_size,Nominal_prob,Defective_prob,nominal_description,defective_description
2025-11-20T12:56:26.122428,0.1,1.0,False,img_49,img_49,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_37,Defective: defective_44
2025-11-20T12:56:26.122428,0.1,1.0,False,img_50,img_50,Nominal,Nominal,1,0.932,0.068,Nominal: nominal_0,Defective: defective_10
2025-11-20T12:56:26.122428,0.1,1.0,False,img_51,img_51,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_10,Defective: defective_44
2025-11-20T12:56:26.122428,0.1,1.0,False,img_52,img_52,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_3,Defective: defective_19
2025-11-20T12:56:26.122428,0.1,1.0,False,img_53,img_53,Nominal,Nominal,1,1.0,0.0,Nominal: nominal_14,Defective: defective_10
2025-11-20T12:56:26.122428,0.1,1.0,False,img_54,img_54,Defective,Defective,1,0.222,0.778,Nominal: nominal_3,Defective: defective_7
2025-11-20T12:56:26.122428,0.1,1.0,False,img_55,img_55,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_42,Defective: defective_47
2025-11-20T12:56:26.122428,0.1,1.0,False,img_56,img_56,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_16,Defective: defective_29
2025-11-20T12:56:26.122428,0.1,1.0,False,img_57,img_57,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_22,Defective: defective_44
2025-11-20T12:56:26.122428,0.1,1.0,False,img_58,img_58,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_29,Defective: defective_21
2025-11-20T12:56:26.122428,0.1,1.0,False,img_59,img_59,Defective,Defective,1,0.144,0.856,Nominal: nominal_3,Defective: defective_7
2025-11-20T12:56:26.122428,0.1,1.0,False,img_60,img_60,Defective,Defective,1,0.341,0.659,Nominal: nominal_12,Defective: defective_29
2025-11-20T12:56:26.122428,0.1,1.0,False,img_61,img_61,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_12,Defective: defective_32
2025-11-20T12:56:26.122428,0.1,1.0,False,img_62,img_62,Defective,Defective,1,0.333,0.667,Nominal: nominal_12,Defective: defective_24
2025-11-20T12:56:26.122428,0.1,1.0,False,img_63,img_63,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_21,Defective: defective_44
2025-11-20T12:56:26.122428,0.1,1.0,False,img_64,img_64,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_18,Defective: defective_10
2025-11-20T12:56:26.122428,0.1,1.0,False,img_65,img_65,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_22,Defective: defective_10
2025-11-20T12:56:26.122428,0.1,1.0,False,img_66,img_66,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_32,Defective: defective_44
2025-11-20T12:56:26.122428,0.1,1.0,False,img_67,img_67,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_41,Defective: defective_44
2025-11-20T12:56:26.122428,0.1,1.0,False,img_68,img_68,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_42,Defective: defective_44
2025-11-20T12:56:26.122428,0.1,1.0,False,img_69,img_69,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_40,Defective: defective_44
2025-11-20T12:56:26.122428,0.1,1.0,False,img_70,img_70,Defective,Defective,1,0.222,0.778,Nominal: nominal_33,Defective: defective_24
2025-11-20T12:56:26.122428,0.1,1.0,False,img_71,img_71,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_37,Defective: defective_44
2025-11-20T12:56:26.122428,0.1,1.0,False,img_72,img_72,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_42,Defective: defective_39
2025-11-20T12:56:26.122428,0.1,1.0,False,img_73,img_73,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_45,Defective: defective_8
2025-11-20T12:56:26.122428,0.1,1.0,False,img_74,img_74,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_22,Defective: defective_29
2025-11-20T12:56:26.122428,0.1,1.0,False,img_75,img_75,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_34,Defective: defective_32
2025-11-20T12:56:26.122428,0.1,1.0,False,img_76,img_76,Nominal,Nominal,1,0.823,0.177,Nominal: nominal_29,Defective: defective_47
2025-11-20T12:56:26.122428,0.1,1.0,False,img_77,img_77,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_13,Defective: defective_29
2025-11-20T12:56:26.122428,0.1,1.0,False,img_78,img_78,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_32,Defective: defective_8
2025-11-20T12:56:26.122428,0.1,1.0,False,img_79,img_79,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_37,Defective: defective_17
2025-11-20T12:56:26.138285,0.1,1.0,False,img_80,img_80,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_3,Defective: defective_3
2025-11-20T12:56:26.138285,0.1,1.0,False,img_81,img_81,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_48,Defective: defective_11
2025-11-20T12:56:26.138285,0.1,1.0,False,img_82,img_82,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_14,Defective: defective_8
2025-11-20T12:56:26.138850,0.1,1.0,False,img_83,img_83,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_8,Defective: defective_10
2025-11-20T12:56:26.138850,0.1,1.0,False,img_84,img_84,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_9,Defective: defective_40
2025-11-20T12:56:26.139116,0.1,1.0,False,img_85,img_85,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_3,Defective: defective_42
2025-11-20T12:56:26.139190,0.1,1.0,False,img_86,img_86,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_21,Defective: defective_8
2025-11-20T12:56:26.139190,0.1,1.0,False,img_87,img_87,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_40,Defective: defective_44
2025-11-20T12:56:26.139190,0.1,1.0,False,img_88,img_88,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_8,Defective: defective_29
2025-11-20T12:56:26.139190,0.1,1.0,False,img_89,img_89,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_9,Defective: defective_11
2025-11-20T12:56:26.139190,0.1,1.0,False,img_90,img_90,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_16,Defective: defective_44
2025-11-20T12:56:26.139763,0.1,1.0,False,img_91,img_91,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_34,Defective: defective_32
2025-11-20T12:56:26.139763,0.1,1.0,False,img_92,img_92,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_19,Defective: defective_24
2025-11-20T12:56:26.139763,0.1,1.0,False,img_93,img_93,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_42,Defective: defective_47
2025-11-20T12:56:26.139763,0.1,1.0,False,img_94,img_94,Nominal,Nominal,1,0.943,0.057,Nominal: nominal_25,Defective: defective_47
2025-11-20T12:56:26.139763,0.1,1.0,False,img_95,img_95,Nominal,Nominal|Defective,2,0.555,0.445,Nominal: nominal_34,Defective: defective_8
2025-11-20T12:56:26.139763,0.1,1.0,False,img_96,img_96,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_4,Defective: defective_44
2025-11-20T12:56:26.139763,0.1,1.0,False,img_97,img_97,Defective,Defective,1,0.333,0.667,Nominal: nominal_47,Defective: defective_48
2025-11-20T12:56:26.139763,0.1,1.0,False,img_98,img_98,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_34,Defective: defective_32
2025-11-20T12:56:26.139763,0.1,1.0,False,img_99,img_99,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_40,Defective: defective_44
2025-11-20T12:56:26.140867,0.1,1.0,False,img_100,img_100,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_44,Defective: defective_6
2025-11-20T12:56:26.140867,0.1,1.0,False,img_101,img_101,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_3,Defective: defective_3
2025-11-20T12:56:26.140867,0.1,1.0,False,img_102,img_102,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_42,Defective: defective_47
2025-11-20T12:56:26.140867,0.1,1.0,False,img_103,img_103,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_8,Defective: defective_13
2025-11-20T12:56:26.140867,0.1,1.0,False,img_104,img_104,Defective,Defective,1,0.0,1.0,Nominal: nominal_16,Defective: defective_48
2025-11-20T12:56:26.140867,0.1,1.0,False,img_105,img_105,Defective,Defective,1,0.163,0.837,Nominal: nominal_19,Defective: defective_24
2025-11-20T12:56:26.140867,0.1,1.0,False,img_106,img_106,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_34,Defective: defective_32
2025-11-20T12:56:26.140867,0.1,1.0,False,img_107,img_107,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_3,Defective: defective_3
2025-11-20T12:56:26.140867,0.1,1.0,False,img_108,img_108,Defective,Nominal|Defective,2,0.421,0.579,Nominal: nominal_16,Defective: defective_20
2025-11-20T12:56:26.140867,0.1,1.0,False,img_109,img_109,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_18,Defective: defective_10
2025-11-20T12:56:26.140867,0.1,1.0,False,img_110,img_110,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_13,Defective: defective_10
2025-11-20T12:56:26.140867,0.1,1.0,False,img_111,img_111,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_42,Defective: defective_2
2025-11-20T12:56:26.140867,0.1,1.0,False,img_112,img_112,Nominal,Nominal|Defective,2,0.549,0.451,Nominal: nominal_28,Defective: defective_47
2025-11-20T12:56:26.140867,0.1,1.0,False,img_113,img_113,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_18,Defective: defective_21
2025-11-20T12:56:26.140867,0.1,1.0,False,img_114,img_114,Defective,Nominal|Defective,2,0.391,0.609,Nominal: nominal_49,Defective: defective_31
2025-11-20T12:56:26.140867,0.1,1.0,False,img_115,img_115,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_42,Defective: defective_17
2025-11-20T12:56:26.140867,0.1,1.0,False,img_116,img_116,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_10,Defective: defective_20
2025-11-20T12:56:26.140867,0.1,1.0,False,img_117,img_117,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_8,Defective: defective_32
2025-11-20T12:56:26.140867,0.1,1.0,False,img_118,img_118,Defective,Defective,1,0.333,0.667,Nominal: nominal_10,Defective: defective_44
2025-11-20T12:56:26.140867,0.1,1.0,False,img_119,img_119,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_49,Defective: defective_32
2025-11-20T12:56:26.140867,0.1,1.0,False,img_120,img_120,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_21,Defective: defective_22
2025-11-20T12:56:26.140867,0.1,1.0,False,img_121,img_121,Defective,Defective,1,0.222,0.778,Nominal: nominal_19,Defective: defective_24
2025-11-20T12:56:26.140867,0.1,1.0,False,img_122,img_122,Defective,Defective,1,0.222,0.778,Nominal: nominal_28,Defective: defective_15
2025-11-20T12:56:26.140867,0.1,1.0,False,img_123,img_123,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_42,Defective: defective_32
2025-11-20T12:56:26.140867,0.1,1.0,False,img_124,img_124,Defective,Defective,1,0.333,0.667,Nominal: nominal_37,Defective: defective_44
2025-11-20T12:56:26.140867,0.1,1.0,False,img_125,img_125,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_42,Defective: defective_8
2025-11-20T12:56:26.140867,0.1,1.0,False,img_126,img_126,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_30,Defective: defective_32
2025-11-20T12:56:26.140867,0.1,1.0,False,img_127,img_127,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_18,Defective: defective_21
2025-11-20T12:56:26.140867,0.1,1.0,False,img_128,img_128,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_47,Defective: defective_24
2025-11-20T12:56:26.140867,0.1,1.0,False,img_129,img_129,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_33,Defective: defective_21
2025-11-20T12:56:26.140867,0.1,1.0,False,img_130,img_130,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_27,Defective: defective_26
2025-11-20T12:56:26.140867,0.1,1.0,False,img_131,img_131,Nominal,Nominal|Defective,2,0.632,0.368,Nominal: nominal_28,Defective: defective_47
2025-11-20T12:56:26.140867,0.1,1.0,False,img_132,img_132,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_29,Defective: defective_21
2025-11-20T12:56:26.140867,0.1,1.0,False,img_133,img_133,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_34,Defective: defective_32
2025-11-20T12:56:26.140867,0.1,1.0,False,img_134,img_134,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_8,Defective: defective_9
2025-11-20T12:56:26.140867,0.1,1.0,False,img_135,img_135,Defective,Defective,1,0.333,0.667,Nominal: nominal_16,Defective: defective_20
2025-11-20T12:56:26.140867,0.1,1.0,False,img_136,img_136,Defective,Defective,1,0.222,0.778,Nominal: nominal_3,Defective: defective_3
2025-11-20T12:56:26.140867,0.1,1.0,False,img_137,img_137,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_10,Defective: defective_44
2025-11-20T12:56:26.140867,0.1,1.0,False,img_138,img_138,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_18,Defective: defective_20
2025-11-20T12:56:26.140867,0.1,1.0,False,img_139,img_139,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_16,Defective: defective_29
2025-11-20T12:56:26.140867,0.1,1.0,False,img_140,img_140,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_42,Defective: defective_2
2025-11-20T12:56:26.140867,0.1,1.0,False,img_141,img_141,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_42,Defective: defective_39
2025-11-20T12:56:26.140867,0.1,1.0,False,img_142,img_142,Defective,Defective,1,0.333,0.667,Nominal: nominal_18,Defective: defective_10
2025-11-20T12:56:26.140867,0.1,1.0,False,img_143,img_143,Defective,Defective,1,0.222,0.778,Nominal: nominal_10,Defective: defective_32
2025-11-20T12:56:26.140867,0.1,1.0,False,img_144,img_144,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_10,Defective: defective_20
2025-11-20T12:56:26.140867,0.1,1.0,False,img_145,img_145,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_42,Defective: defective_2
2025-11-20T12:56:26.140867,0.1,1.0,False,img_146,img_146,Defective,Defective,1,0.333,0.667,Nominal: nominal_34,Defective: defective_32
2025-11-20T12:56:26.140867,0.1,1.0,False,img_147,img_147,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_30,Defective: defective_2
2025-11-20T12:56:26.140867,0.1,1.0,False,img_148,img_148,Defective,Defective,1,0.296,0.704,Nominal: nominal_3,Defective: defective_19
2025-11-20T12:56:26.140867,0.1,1.0,False,img_149,img_149,Defective,Defective,1,0.222,0.778,Nominal: nominal_3,Defective: defective_3
2025-11-20T12:56:26.140867,0.1,1.0,False,img_150,img_150,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_42,Defective: defective_47
2025-11-20T12:56:26.140867,0.1,1.0,False,img_151,img_151,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_4,Defective: defective_31
2025-11-20T12:56:26.140867,0.1,1.0,False,img_152,img_152,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_27,Defective: defective_43
2025-11-20T12:56:26.140867,0.1,1.0,False,img_153,img_153,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_27,Defective: defective_26
2025-11-20T12:56:26.140867,0.1,1.0,False,img_154,img_154,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_49,Defective: defective_38
2025-11-20T12:56:26.140867,0.1,1.0,False,img_155,img_155,Defective,Defective,1,0.222,0.778,Nominal: nominal_28,Defective: defective_1
2025-11-20T12:56:26.140867,0.1,1.0,False,img_156,img_156,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_42,Defective: defective_27
2025-11-20T12:56:26.140867,0.1,1.0,False,img_157,img_157,Defective,Defective,1,0.222,0.778,Nominal: nominal_19,Defective: defective_24
2025-11-20T12:56:26.140867,0.1,1.0,False,img_158,img_158,Defective,Defective,1,0.0,1.0,Nominal: nominal_37,Defective: defective_19
2025-11-20T12:56:26.140867,0.1,1.0,False,img_159,img_159,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_37,Defective: defective_17
2025-11-20T12:56:26.140867,0.1,1.0,False,img_160,img_160,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_29,Defective: defective_15
2025-11-20T12:56:26.140867,0.1,1.0,False,img_161,img_161,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_49,Defective: defective_31
2025-11-20T12:56:26.140867,0.1,1.0,False,img_162,img_162,Defective,Defective,1,0.264,0.736,Nominal: nominal_33,Defective: defective_19
2025-11-20T12:56:26.140867,0.1,1.0,False,img_163,img_163,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_13,Defective: defective_37
2025-11-20T12:56:26.140867,0.1,1.0,False,img_164,img_164,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_45,Defective: defective_47
2025-11-20T12:56:26.140867,0.1,1.0,False,img_165,img_165,Defective,Defective,1,0.222,0.778,Nominal: nominal_31,Defective: defective_39
2025-11-20T12:56:26.140867,0.1,1.0,False,img_166,img_166,Defective,Defective,1,0.309,0.691,Nominal: nominal_33,Defective: defective_23
2025-11-20T12:56:26.140867,0.1,1.0,False,img_167,img_167,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_33,Defective: defective_21
2025-11-20T12:56:26.140867,0.1,1.0,False,img_168,img_168,Defective,Defective,1,0.226,0.774,Nominal: nominal_42,Defective: defective_33
2025-11-20T12:56:26.140867,0.1,1.0,False,img_169,img_169,Defective,Defective,1,0.333,0.667,Nominal: nominal_38,Defective: defective_25
2025-11-20T12:56:26.140867,0.1,1.0,False,img_170,img_170,Defective,Defective,1,0.333,0.667,Nominal: nominal_38,Defective: defective_46
2025-11-20T12:56:26.140867,0.1,1.0,False,img_171,img_171,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_13,Defective: defective_38
2025-11-20T12:56:26.140867,0.1,1.0,False,img_172,img_172,Defective,Defective,1,0.303,0.697,Nominal: nominal_42,Defective: defective_47
2025-11-20T12:56:26.140867,0.1,1.0,False,img_173,img_173,Nominal,Nominal,1,0.826,0.174,Nominal: nominal_28,Defective: defective_32
2025-11-20T12:56:26.140867,0.1,1.0,False,img_174,img_174,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_31,Defective: defective_39
2025-11-20T12:56:26.140867,0.1,1.0,False,img_175,img_175,Defective,Defective,1,0.333,0.667,Nominal: nominal_10,Defective: defective_39
2025-11-20T12:56:26.140867,0.1,1.0,False,img_176,img_176,Defective,Defective,1,0.333,0.667,Nominal: nominal_44,Defective: defective_11
2025-11-20T12:56:26.140867,0.1,1.0,False,img_177,img_177,Defective,Defective,1,0.333,0.667,Nominal: nominal_16,Defective: defective_4
2025-11-20T12:56:26.140867,0.1,1.0,False,img_178,img_178,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_21,Defective: defective_48
2025-11-20T12:56:26.140867,0.1,1.0,False,img_179,img_179,Defective,Nominal|Defective,2,0.444,0.556,Nominal: nominal_21,Defective: defective_13
2025-11-20T12:56:26.140867,0.1,1.0,False,img_180,img_180,Nominal,Nominal|Defective,2,0.533,0.467,Nominal: nominal_28,Defective: defective_46
2025-11-20T12:56:26.140867,0.1,1.0,False,img_181,img_181,Defective,Defective,1,0.222,0.778,Nominal: nominal_42,Defective: defective_47
2025-11-20T12:56:26.140867,0.1,1.0,False,img_182,img_182,Defective,Nominal|Defective,2,0.348,0.652,Nominal: nominal_33,Defective: defective_33
